paper,topic,year,marks,question_text
GS3,Infrastructure,2015,,"There is a clear acknowledgement that Special Economic Zones (SEZs) are a tool of industrial development, manufacturing and exports. Recognizing this potential, the whole instrumentality of SEZs requires augmentation. Discuss the issues plaguing the success of SEZs with respect to taxation, governing laws and administration."
GS3,Infrastructure,2014,,"The right to fair compensation and transparency land acquisition, rehabilitation and resettlement act, 2013 has come into effect from 1 January 2014. What implication would it have on industrialization and agriculture in India?"
GS3,Infrastructure,2014,,National urban transport policy emphasizes on moving people instead of moving vehicles. Discuss critically the success of various strategies of the government in this regard.
GS3,Infrastructure,2014,,"Explain how private public partnership agreements, in longer gestation infrastructure projects, can transfer unsuitable liabilities to the future. What arrangements need to be put in place to ensure that successive generations’ capacities are not compromised?"
GS3,Infrastructure,2013,,Adaptation of PPP model for infrastructure development of the country has not been free from criticism. Critically discuss the pros and cons of the model.
GS3,Industrial Policy,2025,,India aims to become a semiconductor manufacturing hub. What are the challenges faced by the semiconductor industry in India? Mention the salient features of the India Semiconductor Mission.
GS3,Industrial Policy,2025,,Discuss the rationale of the Production Linked Incentive (PLI) scheme. What are its achievements? In what way can the functioning and outcomes of the scheme be improved?
GS3,Industrial Policy,2022,10,Why is Public Private Partnership (PPP) required in infrastructural projects? Examine the role of PPP model in the redevelopment of Railway Stations in India.
GS3,Industrial Policy,2018,,How would the recent phenomena of protectionism and currency manipulations in world trade affect macroeconomic stability of India?
GS3,Industrial Policy,2017,,“Industrial growth rate has lagged behind in the overall growth of Gross-Domestic- Product(GDP) in the post-reform period” Give reasons. How far the recent changes in Industrial Policy are capable of increasing the industrial growth rate?
GS3,Industrial Policy,2016,,How globalization has led to the reduction of employment in the formal sector of the Indian economy? Is increased informalization detrimental to the development of the country?
GS3,Industrial Policy,2014,,"Normally countries shift from agriculture to industry and then later to services, but India shifted directly from agriculture to services. What are the reasons for the huge growth of services vis-a-vis industry in the country? Can India become a developed country without a strong industrial base?"
GS3,Industrial Policy,2014,,Foreign direct investment in the defence sector is now said to be liberalised. What influence this is expected to have on Indian defence and economy in the short and long run?
GS3,Industrial Policy,2013,,Examine the impact of liberalization on companies owned by Indian. Are the competing with the MNCs satisfactorily?
GS3,Industrial Policy,2013,,Discuss the impact of FDI entry into multi-trade retail sector on supply chain management in commodity trade pattern of the economy.
GS3,Industrial Policy,2013,,"Though India allowed foreign direct investment (FDI) in what is called multi brand retail through joint venture route in September 2012, the FDI even after a year, has not picket up. Discuss the reasons."
GS3,Cropping Patterns and Irrigation,2025,,Elaborate the scope and significance of supply chain management of agricultural commodities in India.
GS3,Cropping Patterns and Irrigation,2025,,Explain the factors influencing the decision of the farmers on the selection of high value crops in India.
GS3,Cropping Patterns and Irrigation,2023,15,Explain the changes in cropping pattern in India in the context of changes in consumption pattern and marketing conditions.
GS3,Cropping Patterns and Irrigation,2020,,What are the major factors responsible for making rice-wheat system a success? In spite of this success how has this system become bane in India?
GS3,Cropping Patterns and Irrigation,2020,,Suggest measures to improve water storage and irrigation system to make its judicious use under depleting scenario.
GS3,Cropping Patterns and Irrigation,2019,,How can biotechnology improve the living standards of farmers?
GS3,Cropping Patterns and Irrigation,2019,,How far is the Integrated Farming System (IFS) helpful in sustaining agricultural production?
GS3,Cropping Patterns and Irrigation,2019,,Elaborate on the impact of the National Watershed Project in increasing agricultural production from water-stressed areas.
GS3,Cropping Patterns and Irrigation,2019,,How was India benefited from the contributions of Sir M. Visvesvaraya and Dr. M. S. Swaminathan in the fields of water engineering and agricultural science respectively?
GS3,Cropping Patterns and Irrigation,2018,,Sikkim is the first ‘Organic State’ in India. What are the ecological and economical benefits of Organic State?
GS3,Cropping Patterns and Irrigation,2018,,"Assess the role of National Horticulture Mission (NHM) in boosting the production, productivity and income of horticulture farms. How far has it succeeded in increasing the income of farmers?"
GS3,Cropping Patterns and Irrigation,2018,,How has the emphasis on certain crops brought about changes in cropping patterns in recent past? Elaborate the emphasis on millets production and consumption.
GS3,Cropping Patterns and Irrigation,2017,,What are the major reasons for declining rice and wheat yield in the cropping system? How crop diversification is helpful to stabilize the yield of the crop in the system?
GS3,Cropping Patterns and Irrigation,2016,,What is water-use efficiency? Describe the role of micro-irrigation in increasing the water-use efficiency.
